51.75,41.75,0.5
49.418,38.825,0.52967
52.253,40.626,0.58137
54.976,43.192,0.58922
54.199,42.116,0.60415
56.054,42.834,0.66104
60.4,46.142,0.7129
60.692,45.894,0.73991
60.492,45.049,0.77215
61.467,43.652,0.89074
62.528,43.291,0.96187
65.837,46.186,0.98255
70.609,46.982,1.1814
71.922,42.811,1.4556
77.31,44.402,1.6454
78.571,41.799,1.8386
84.051,38.733,2.2659
50.774,40.721,0.50262
52.488,41.102,0.56928
49.391,37.381,0.60048
47.388,34.745,0.63217
48.995,35.966,0.65147
51.953,37.706,0.71236
51.021,35.477,0.77722
47.174,31.039,0.80675
49.914,30.899,0.95075
51.058,31.266,0.98961
55.219,36.31,0.94544
59.484,37.628,1.0928
63.242,38.409,1.2416
67.117,39.488,1.3814
79.99,47.597,1.6196
88.647,51.356,1.8646
94.63,52.19,2.122
102.33,52.485,2.4924
114,55.984,2.9006
117.72,52.523,3.2601
127.93,49.753,3.9091
145.03,47.091,4.8967
163.97,48.855,5.7556
187.97,51.43,6.8269
61.689,51.901,0.48939
60.831,50.584,0.51234
61.718,51.717,0.50005
57.756,46.809,0.54738
62.804,51.207,0.57983
64.411,51.895,0.6258
66.078,52.919,0.65796
66.71,53.856,0.64273
68.964,55.329,0.68173
67.919,53.575,0.71718
70.045,55.179,0.74329
68.702,54.699,0.70011
68.003,53.241,0.73811
74.44,58.355,0.80427
76.553,60.111,0.82211
78.575,61.024,0.87754
79.552,60.886,0.93333
79.87,59.111,1.0379
77.593,54.537,1.1528
80.008,53.504,1.3252
64.223,54.583,0.48201
61.718,52.441,0.46385
60.923,50.804,0.50594
61.147,50.57,0.52887
63.446,51.965,0.57409
65.364,52.417,0.64738
65.375,52.085,0.66453
67.164,53.499,0.68323
70.587,56.979,0.68043
77.95,63.092,0.7429
85.071,69.172,0.79499
81.054,65.162,0.7946
84.478,67.763,0.83573
84.991,67.818,0.85861
86.152,68.8,0.86757
88.064,69.84,0.9112
94.189,75.291,0.9449
105.47,85.347,1.0064
89.059,78.776,0.51416
82.792,72.312,0.52402
84.803,74.387,0.52078
81.714,70.55,0.55815
86.172,75.044,0.55636
83.81,72.134,0.58378
88.134,74.889,0.66228
85.398,72.014,0.6692
87.811,72.603,0.76039
89.41,74.047,0.76816
91.304,76.377,0.74637
97.294,80.521,0.83867
102.21,83.544,0.93306
106.48,88.477,0.9
102.46,84.429,0.90134
103.63,84.625,0.95035
105.38,85.269,1.0055
91.208,81.44,0.4884
90.759,81.099,0.48299
99.917,90.113,0.49018
99.647,89.747,0.49501
