66.75,41.75,0.5
68.744,41.946,0.53595
66.965,38.599,0.56733
62.426,34.136,0.5658
69.744,39.787,0.59914
69.149,36.703,0.64892
76.192,42.098,0.68189
84.146,48.428,0.71437
81.651,42.18,0.78944
84.335,44.998,0.78672
90.523,50.587,0.79872
92.089,51.342,0.81493
93.665,51,0.85331
98.838,54.04,0.89595
97.251,51.825,0.90853
94.962,51.592,0.86739
98.843,51.074,0.95537
103.32,51.316,1.04
115.45,50.52,1.2987
126.47,50.237,1.5246
148.14,49.953,1.9637
173.5,53.276,2.4044
193.06,62.642,2.6083
213.6,62.869,3.0146
234.77,61.334,3.4688
279.42,65.227,4.2838
93.81,67.268,0.53085
96.966,70.423,0.53085
102.12,73.692,0.56855
109.6,77.425,0.64357
115.84,79.755,0.72165
113.76,77.817,0.71881
112.29,78.385,0.67803
115.75,83.067,0.6536
117.09,84.782,0.64609
119.23,85.647,0.67163
125.77,89.902,0.71746
125.05,87.987,0.74124
132.43,92.595,0.79676
136.03,93.378,0.85294
138.89,93.933,0.89913
146.89,97.451,0.98886
154.48,101.27,1.0643
171.19,110.34,1.2169
178.43,108.82,1.3922
195.25,108.26,1.7398
197.88,104.04,1.8768
222.37,107.19,2.3036
246.35,109.82,2.7305
139,114.77,0.48467
139.49,112.27,0.54432
141.02,111.55,0.58932
142.57,112.29,0.60575
140.94,111.24,0.59402
141.69,109.14,0.6509
139.65,106.21,0.66872
143.19,108.07,0.70225
148.3,112.16,0.72279
147.66,111.8,0.71715
154.22,115.69,0.77063
158.42,116.12,0.84588
160.25,116.67,0.87164
162.21,113.66,0.97113
164.04,111.14,1.0579
172.04,110.75,1.2258
182.5,110.29,1.4442
143.62,116.9,0.53452
144.8,115.64,0.58315
140.5,109.46,0.62071
140.57,108.18,0.64782
143.13,109.03,0.68196
147.64,109.29,0.76689
144.86,105.39,0.7895
153.62,111.15,0.8494
152.61,112.3,0.80608
151.81,110.68,0.82258
151.93,107.59,0.88676
154.12,109.55,0.89154
160.5,114.34,0.92314
167.05,117.93,0.98252
166.19,117.48,0.97407
170.13,118.08,1.041
184.2,123.05,1.223
190.79,122.8,1.3598
204.06,122.68,1.6276
144.97,121.83,0.46279
149.2,125.27,0.47875
155.74,131.34,0.48812
161.06,134.86,0.5239
160.86,132.7,0.56316
155.15,128.14,0.54012
158.48,127.88,0.61213
160.96,128.56,0.64801
164.87,133.14,0.63462
167.33,134.27,0.66103
166.86,132.31,0.69092
168.46,130.13,0.76665
165.54,129.4,0.72281
165.17,124.73,0.80884
164.51,123.83,0.81358
173.22,124.94,0.96556
173.91,127.62,0.92573
172.99,128.34,0.89296
174.52,129.5,0.90031
174.87,128.36,0.93002
172.69,126.7,0.91983
173.5,124.22,0.98551
182.55,130.27,1.0456
194.52,134.08,1.2087
204.53,138.4,1.3225
234.53,143.86,1.8134
253.16,144.85,2.1661
274.86,146.5,2.5672
305.56,147.2,3.1671
347.33,153.28,3.8809
383.66,148.08,4.7116
442.92,151.13,5.8358
541.98,153.44,7.7708
644,151.32,9.8536
749.34,155.94,11.868
184.72,156.69,0.56059
186.32,155.82,0.61006
188.7,156.92,0.63564
191.28,158.16,0.66233
193.84,158.12,0.71451
191.79,156.71,0.70147
197.53,158.41,0.78231
208.19,162.58,0.91217
212.94,166.71,0.92446
217.51,168.49,0.98036
213.66,164.25,0.98831
213.27,162.54,1.0146
219.12,163,1.1224
229.66,165.64,1.2805
251.15,171.19,1.5993
256.2,167.18,1.7804
281.61,172.47,2.1828
303.17,173.32,2.5969
322.32,170.33,3.0397
375.38,175.67,3.9943
434,184.21,4.9959
208.75,184.22,0.49055
215.47,191.15,0.48632
214.66,189.16,0.50996
219.86,192.16,0.55406
224.95,194.14,0.61615
219.87,185.53,0.68674
223.86,189.55,0.68613
223.43,188.05,0.70756
223.95,188.41,0.71093
220.02,185.33,0.69385
222.12,185.53,0.73171
231.51,188.57,0.85875
231.92,188.98,0.85886
234.38,190.34,0.88084
239.4,192.55,0.93691
246.26,196.73,0.99046
254.33,200.51,1.0764
259.97,197.4,1.2514
273.24,199.89,1.4671
290.85,203.33,1.7504
310.18,206.2,2.0798
332.54,206.33,2.5242
360.18,211.39,2.9758
398.3,217.41,3.6177
249.44,224.72,0.49428
249.87,223.77,0.52203
247.65,221.59,0.52111
248.07,220.28,0.55577
250.91,222.14,0.57536
255.18,224.47,0.61413
252.39,219.94,0.64906
251.23,217.54,0.67374
252.73,216.5,0.72478
256.53,216.74,0.79591
252.68,211.83,0.81712
247.81,205.03,0.85544
253.73,205.57,0.96325
247.23,199.62,0.95232
251.46,202.24,0.9844
246.31,197.36,0.97898
256.56,202.87,1.0739
264.12,203.88,1.2048
229.85,204.09,0.51518
232.11,204.42,0.55381
232.93,204.3,0.57254
236.96,207.34,0.59238
234.11,201.19,0.6584
230.66,196.79,0.67751
232.24,198.42,0.67635
237.93,201.09,0.73692
240.56,200.28,0.80571
245.79,200.09,0.91409
256.42,206.73,0.9938
256.72,200.96,1.1153
268.81,202.66,1.323
279.16,202.94,1.5243
299.45,199.97,1.9896
321.92,201.18,2.4149
339.66,203.87,2.7158
232.34,206.57,0.51549
240.29,213.14,0.543
241.05,214.88,0.5235
244.8,217.1,0.55393
240.33,212.94,0.54771
247,215.7,0.62609
249.25,218.02,0.62451
254.2,221.46,0.65471
259.71,224.68,0.7007
253.64,219.57,0.68138
251.23,216.55,0.69355
257.53,219.02,0.77027
256.62,215.96,0.81304
259.74,214.65,0.90188
265.52,217.32,0.96389
265.13,216.89,0.96481
267.89,212.57,1.1063
267.84,208.55,1.1858
277.41,209.25,1.3632
237.95,210.66,0.54584
240.01,213.94,0.52147
239.75,211.16,0.57182
241.7,212.43,0.58537
244.25,214.9,0.58707
251.82,219.27,0.65101
258.02,223.64,0.68777
258.34,224.12,0.68452
252.68,218.91,0.67536
258.85,222.81,0.72082
266.24,226.75,0.78977
268.8,229.28,0.79032
274.01,230,0.88023
278.23,231.31,0.93839
292.2,236.2,1.1201
299.01,235.99,1.2603
306.76,232.15,1.4923
321.76,235.92,1.7168
346.23,239.48,2.1349
372.43,245.31,2.5424
394.49,249.34,2.9029
