66.75,41.75,0.5
62.909,38.21,0.494
66.018,39.087,0.53861
71.866,43.271,0.57189
70.683,41.667,0.58031
78.303,47.114,0.62378
78.089,47.237,0.61705
84.204,50.5,0.67406
88.989,53.637,0.70705
94.945,59.924,0.70042
99.236,61.537,0.75397
104.59,63.838,0.81503
110.3,67.812,0.84973
113.42,70.111,0.86611
121.85,75.323,0.93059
129.72,80.644,0.98145
138.23,85.654,1.0515
142.46,84.519,1.1588
111.27,85.724,0.51095
110.62,85.275,0.5068
111.54,85.584,0.51911
118.69,88.89,0.59605
119.52,89.344,0.60348
120.31,89.231,0.62165
125.72,93.689,0.64057
128.28,96.033,0.64491
136.9,100.75,0.72297
136.88,97.613,0.78531
145.43,100.15,0.90559
154.03,106.37,0.95323
156.02,107.2,0.97652
155.37,106.11,0.98508
156.22,101.72,1.09
166.2,104.85,1.2272
181.56,108.11,1.4689
189.09,110.59,1.57
209.27,113.64,1.9125
243.24,117.84,2.5079
268.82,116.76,3.0411
288.56,117.86,3.4141
333.58,117.13,4.329
375.77,116.97,5.1761
427.54,119.53,6.1602
475.44,120.58,7.0972
568.27,125.32,8.859
693.79,125.61,11.364
827.39,126.12,14.025
982.85,128.18,17.093
1154.3,125.75,20.572
153.08,128.33,0.49498
157.87,130.76,0.54228
157.31,129.55,0.55512
163.47,132.72,0.61482
160.77,128.6,0.64336
167.44,132.96,0.68966
172.3,134.12,0.76347
177.87,137.21,0.81313
176.54,133.55,0.85978
177.84,131.89,0.91897
190.23,139.72,1.0103
204.34,145.67,1.1733
212.93,143.88,1.3811
237.62,147.45,1.8033
253.85,145.72,2.1627
274.52,149.92,2.492
176.13,152,0.48246
178.48,153.19,0.50565
182.08,156.83,0.50506
186.79,158.72,0.56139
187.31,160.18,0.54243
185.53,159.1,0.52861
190.05,164.23,0.51645
197.59,169,0.57194
194,165.24,0.57523
194.52,165.06,0.58918
193.46,160.86,0.65192
191.44,157.9,0.67092
191.08,158.16,0.6584
186.05,154.41,0.63275
184.88,152.75,0.64264
190.46,160.18,0.60547
193.57,162.69,0.61769
192.65,161.68,0.61927
199.2,165.2,0.67983
206.35,168.37,0.75951
207.51,171.7,0.71631
207.54,172.2,0.70678
204.6,167.22,0.7476
