51.75,41.75,0.5
47.555,36.533,0.55112
52.802,39.94,0.64307
53.895,40.82,0.65374
49.304,35.249,0.70277
48.66,34.816,0.69221
54.548,39.416,0.7566
56.841,40.335,0.8253
59.663,42.929,0.83666
67.401,49.894,0.87531
73.167,54.033,0.95667
71.501,52.9,0.93002
73.165,54.145,0.95102
76.14,56.024,1.0058
78.071,54.619,1.1726
78.684,51.02,1.3832
79.58,48.097,1.5742
78.933,43.667,1.7633
83.612,43.229,2.0191
51.591,42.187,0.47017
52.802,43.355,0.47236
54.006,44.852,0.45769
57.247,47.417,0.4915
57.135,46.627,0.52542
55.074,43.76,0.56567
51.851,40.178,0.58368
49.817,36.809,0.65036
49.249,35.859,0.66945
45.033,31.332,0.68507
42.665,28.472,0.7096
44.665,29.16,0.77529
45.316,28.975,0.81704
50.63,33.048,0.87911
54.05,35.304,0.93731
59.961,40.069,0.99459
64.019,42.884,1.0567
76.748,51.161,1.2793
63.688,54.505,0.45915
65.705,56.591,0.45571
68.988,59.765,0.46113
72.12,63.292,0.44143
68.692,59.421,0.46354
68.79,59.246,0.47718
68.902,58.236,0.53329
67.275,56.704,0.52856
68.206,56.582,0.5812
68.897,57.358,0.57695
76.018,63.873,0.60728
82.573,69.465,0.65544
83.178,69.501,0.68386
80.995,66.979,0.70082
83.289,69.244,0.70226
81.815,67.157,0.73289
81.916,66.7,0.76081
83.641,67.616,0.80123
85.555,69.57,0.79922
83.114,67.41,0.7852
88.295,71.528,0.83833
86.836,68.464,0.91863
84.613,64.875,0.98692
87.178,65.727,1.0726
89.656,64.667,1.2495
92.101,63.671,1.4215
77.621,68.367,0.4627
81.111,71.966,0.45723
82.541,72.791,0.48753
78.155,68.055,0.505
78.489,68.04,0.52244
76.121,65.338,0.53915
74.406,62.494,0.59558
73.84,60.84,0.64998
74.709,61.571,0.65688
79.643,65.14,0.72517
73.886,59.302,0.7292
74.43,59.772,0.73291
81.513,66.603,0.74548
89.068,73.571,0.77485
94.95,77.828,0.85607
93.535,76.087,0.87239
90.285,71.598,0.93436
96.454,76.879,0.97874
88.327,70.119,0.91037
93.731,73.942,0.98942
94.693,74.621,1.0036
100.08,76.669,1.1706
105.61,78.4,1.3607
119.55,86.181,1.6687
124.18,85.071,1.9553
132.24,86.571,2.2834
136.77,79.993,2.8391
89.489,79.616,0.49365
90.761,81,0.48806
94.751,84.093,0.53286
94.548,83.237,0.56556
96.255,84.877,0.56891
95.818,83.656,0.6081
96.849,84.632,0.61086
95.835,83.769,0.60329
98.357,85.127,0.66147
100.67,87.17,0.67508
102.41,88.874,0.67693
103.96,88.808,0.75773
98.73,83.635,0.75476
98.261,83.63,0.73154
99.642,84.086,0.77779
98.432,80.794,0.88191
97.818,79.996,0.89112
97.615,78.484,0.95655
97.822,78.108,0.98566
98.067,77.278,1.0394
96.648,72.967,1.1841
88.501,77.678,0.54116
89.879,77.444,0.62176
95.892,82.161,0.68656
91.447,76.84,0.73031
93.118,77.043,0.80374
97.816,80.686,0.85652
99.078,80.525,0.92768
100.34,80.943,0.96993
101.45,81.32,1.0063
