0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.6518,4.1076,2.6411,1.9427
1.7153,3.9699,2.5884,2.0849
1.7421,4.6732,2.5759,2.0307
1.7539,4.2667,2.6305,2.0747
1.7478,3.9393,2.7376,2.116
1.7789,4.2081,2.7889,2.0789
1.7552,5.3682,2.8723,2.2177
1.7945,4.5415,2.8963,2.111
1.7622,4.4407,2.6762,2.0617
1.801,5.9432,3.2228,2.364
1.7929,4.6401,2.9414,2.2728
1.7421,4.7494,3.1163,2.3592
1.8523,5.482,2.9233,2.2132
1.9091,5.0713,3.0396,2.2284
1.9404,5.089,2.861,2.1991
1.9179,5.1506,3.0595,2.2845
1.9367,5.1931,3.0577,2.3946
1.9957,4.2341,2.7219,2.2031
1.981,5.1931,3.1757,2.2518
2.0287,5.3593,3.4018,2.4894
2.0897,5.5893,3.121,2.3081
2.0897,4.4799,2.8091,2.2883
2.1511,4.994,3.2526,2.2668
2.1472,5.2513,3.0462,2.4228
2.1971,6.2644,3.1581,2.3961
2.1768,5.1037,3.289,2.5143
2.2407,4.4247,3.0096,2.4267
2.19,4.7918,3.2662,2.3457
2.1879,4.9488,3.1502,2.4386
2.2005,6.0667,3.437,2.6901
2.2191,4.4834,3.1253,2.5057
2.1449,5.9541,3.2908,2.4515
2.1935,5.4577,3.441,2.6268
2.2418,5.191,3.1737,2.3837
2.288,5.9943,3.3375,2.445
2.2704,5.0593,3.0778,2.5043
2.3322,5.579,3.2714,2.4111
2.3289,5.6367,3.5118,2.4676
2.2882,6.1986,3.3853,2.4937
2.3454,5.6135,3.2845,2.4109
2.3236,5.36,3.1609,2.347
2.3236,5.6339,3.4506,2.6311
2.3446,5.4609,3.141,2.4691
2.3114,5.3854,3.2226,2.402
2.3066,5.4386,3.5278,2.6473
2.2896,5.2016,3.2891,2.3829
2.3266,5.3983,3.4048,2.5429
2.0264,6.0034,3.4026,2.584
2.0667,5.2985,3.5676,2.648
2.0616,5.4687,3.4801,2.5898
2.097,5.4289,3.5101,2.776
2.0463,5.5353,3.3334,2.6958
2.0434,5.436,3.4981,2.5514
2.0471,6.1497,3.7585,2.6375
2.0681,4.9323,3.0033,2.4571
2.047,4.5439,3.1566,2.5243
2.0717,4.9506,3.1882,2.4958
2.0508,5.2561,3.3437,2.6539
2.0459,5.635,3.565,2.7088
2.0573,5.3175,3.05,2.5297
2.0977,4.6686,3.2523,2.6189
2.0796,5.1024,3.2972,2.5334
2.1083,5.5841,3.2738,2.5463
2.0646,5.2963,3.5443,2.6335
2.0051,5.0203,3.5256,2.8317
