0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.25883,3.628,2.0596,1.6573
0.26142,3.8364,2.1867,1.7897
0.26175,3.7986,2.1663,1.7264
0.26192,4.2278,2.3255,1.8263
0.26085,4.185,2.4627,1.9035
0.25925,3.6235,2.4131,1.9386
0.25825,3.7311,2.4983,1.8579
0.25345,3.8132,2.5341,1.9524
0.25221,4.3876,2.5773,1.9211
0.24972,4.4506,2.5976,2.059
0.24791,4.1051,2.4198,1.8942
0.24586,4.2479,2.3745,1.8415
0.24461,4.9201,2.5281,2.0483
0.2417,5.4086,2.6017,2.0223
0.23851,4.2334,2.5225,1.8877
0.23411,4.1795,2.6158,1.9295
0.22846,3.9172,2.4846,1.9548
0.22145,4.2083,2.4856,1.9338
0.21552,4.9824,2.541,2.0687
0.20917,4.5471,2.7065,2.0214
0.20394,4.7633,2.961,2.1912
0.19808,4.3388,2.7213,2.0022
0.19352,4.1185,2.7305,2.0771
0.18805,4.3878,2.4128,1.9906
0.18186,4.6599,2.5489,2.0327
0.17716,4.3109,2.702,2.1143
0.17261,4.9396,2.4797,2.0363
0.16808,4.9087,2.8021,2.1097
0.16403,4.9912,2.6652,2.0782
0.1599,3.6231,2.5437,2.0583
0.15579,4.8382,2.7459,2.2028
0.15252,4.0704,2.7063,1.947
0.14936,4.4147,2.7291,2.0792
1.0783,4.5194,2.5252,2.0442
1.0881,4.3737,2.4812,1.9664
1.1332,4.7096,2.8608,2.2057
1.1431,3.8695,2.4987,2.0466
1.1219,4.9616,2.9754,2.1356
1.1557,4.479,2.5828,2.1094
1.1416,4.3662,2.8537,2.2781
1.1005,5.2833,3.0251,2.2767
1.1364,4.3636,2.5951,2.1117
1.1437,4.633,2.6682,2.0767
1.1525,4.9603,2.7516,2.12
1.1482,5.0234,2.8897,2.1777
1.1351,5.0008,2.7122,2.1055
1.1597,4.8154,2.8899,2.2856
