0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.49176,2.0561,1.074,0.60171
0.095769,2.4238,1.2947,0.78277
0.70047,2.4009,1.1264,0.6726
0.55567,2.3992,1.4533,0.90596
0.61307,2.2963,1.3868,0.87767
0.36211,2.5645,1.3891,1.005
0.63754,2.4777,1.3419,0.95231
0.80517,2.6114,1.5293,0.93927
1.4288,2.6124,1.6091,1.0573
1.6413,2.2179,1.3903,0.97016
1.7546,2.5277,1.5796,1.1634
1.8762,2.5625,1.7059,1.3051
1.1032,2.5731,1.6776,1.3283
0.95552,2.5274,1.6346,1.1889
1.3149,2.3243,1.535,1.101
1.6035,2.6794,1.6951,1.2528
1.6236,2.4117,1.6678,1.1959
1.5971,3.0184,1.863,1.4184
1.4797,2.3462,1.6847,1.2972
1.4703,2.5315,1.7119,1.3156
1.0467,2.693,1.9504,1.435
0.88235,2.7036,1.9244,1.3856
0.33319,2.8229,1.7422,1.3245
0.5533,2.5547,1.7719,1.4174
0.65793,2.5531,1.8031,1.3866
0.86896,2.8188,1.8005,1.3227
0.80535,2.4889,1.6747,1.3535
1.1556,2.9256,1.8256,1.3531
0.6178,2.602,1.8311,1.4553
0.22649,2.7431,1.8624,1.4995
-0.080569,2.7758,1.7348,1.3498
-0.27445,2.387,1.7945,1.3527
-0.2861,2.7197,1.9949,1.5317
-0.30979,2.5203,1.8151,1.3903
-0.46432,2.8505,1.9723,1.5481
-0.37385,2.9037,2.0644,1.5523
-0.24582,2.7057,1.967,1.5043
-0.15317,2.6683,1.9075,1.4024
-0.35999,2.4859,1.7621,1.5084
-0.25378,2.7811,1.88,1.4708
-0.40437,2.9641,1.7417,1.3855
-0.61648,2.7337,1.9185,1.4495
-0.85379,2.8845,1.9702,1.468
-1.0205,2.7813,1.8427,1.4299
-1.144,2.7309,1.9966,1.6379
-1.1753,2.6784,1.8692,1.5353
-1.1965,2.8355,1.9505,1.511
-0.92462,2.6376,1.9517,1.5029
-0.58401,2.6765,1.8135,1.5071
-0.67365,2.6027,1.8966,1.4661
-0.67322,2.6029,1.891,1.4668
-0.45196,2.668,1.9344,1.5126
-0.35153,2.9005,1.8481,1.5547
-0.46541,2.7737,2.0023,1.6217
-0.52713,2.8679,1.9189,1.5179
-0.58791,2.7058,1.9271,1.5772
-0.68789,2.8468,2.0035,1.5849
-0.80141,2.8812,1.9664,1.6193
-0.93331,2.6215,1.8666,1.4413
-0.9985,2.7175,1.9831,1.5955
-1.0167,2.8938,1.8449,1.4925
-1.0533,2.864,1.8595,1.4906
-1.0655,2.6464,1.9943,1.5078
-1.0723,2.8437,2.0002,1.6229
-0.9977,2.8978,2.0143,1.5998
