51.75,41.75,0.5
47.643,36.711,0.54658
45.143,33.536,0.58036
49.011,35.864,0.65735
54.368,39.97,0.71993
55.084,40.113,0.74853
57.436,42.383,0.75263
60.917,44.117,0.84005
59.738,42.883,0.84273
64.841,45.423,0.9709
66.756,46.572,1.0092
67.71,43.68,1.2015
69.995,40.654,1.4671
78.435,41.662,1.8387
85.151,40.846,2.2152
93.23,39.202,2.7014
54.087,44.204,0.49416
55.074,45.431,0.48212
53.827,45.137,0.43453
53.423,44.231,0.45962
56.995,47.38,0.48074
58.656,48.76,0.4948
59.321,48.817,0.52518
59.162,48.088,0.55372
56.319,44.179,0.60702
61.283,48.306,0.64885
66.212,51.714,0.72487
65.884,50.46,0.77122
62.706,46.979,0.78639
62.382,46.007,0.81878
61.697,46.318,0.76894
66.059,50.731,0.76644
64.639,49.939,0.73498
70.872,53.82,0.85261
71.483,54.517,0.84833
76.623,58.569,0.9027
70.887,52.766,0.90605
72.901,54.04,0.94306
72.357,52.519,0.99188
73.837,52.772,1.0532
82.37,57.548,1.2411
85.402,55.507,1.4948
65.093,55.841,0.46262
66.318,56.784,0.47673
64.956,55.274,0.48411
59.146,49.108,0.50193
60.382,50.365,0.50087
63.288,54.18,0.45541
68.891,58.613,0.51391
69.327,58.691,0.53176
70.451,58.338,0.60561
72.686,58.68,0.70032
74.544,60.094,0.72248
76.968,62.475,0.72467
82.828,67.653,0.75877
84.348,67.7,0.8324
84.511,68.423,0.8044
82.151,66.434,0.78583
80.18,63.83,0.81754
84.349,66.966,0.86917
85.509,66.182,0.96634
91.006,68.775,1.1115
92.328,65.947,1.3191
95.249,66.626,1.4312
105.5,72.957,1.6271
114.18,74.659,1.9759
120.71,74.51,2.3102
132.44,77.842,2.7297
141.08,80.088,3.0498
149.84,79.58,3.5131
158.07,79.089,3.9493
168.97,79.545,4.4715
187.24,79.504,5.3866
205.99,77.548,6.4219
251.59,82.328,8.4629
268.12,81.444,9.3339
91.282,81.843,0.47198
86.796,77.221,0.47879
85.885,75.865,0.50101
90.483,80.184,0.51492
92.05,81.677,0.51867
92.749,81.961,0.53944
95.943,84.546,0.56984
95.609,84.801,0.54042
96.891,85.756,0.55673
96.576,84.864,0.58563
100.68,88.877,0.59028
102.51,88.776,0.68662
102.25,88.175,0.70352
110.44,95.554,0.74445
112.52,96.513,0.80058
112.82,95.423,0.86983
114.06,97.524,0.827
113.9,96.646,0.86251
113.19,94.427,0.93814
109.63,90.327,0.96532
113.46,92.313,1.0573
118.49,94.064,1.2215
126.78,98.427,1.4178
132.1,99.92,1.6092
131.38,93.746,1.8818
147.05,100.4,2.3325
159.94,106.75,2.6595
175.72,109.56,3.3083
186.38,107.09,3.9644
206.29,104.48,5.0906
231.1,104.48,6.3307
254.2,105.92,7.4141
113.02,103.12,0.49534
115.05,104.87,0.50869
116.17,105.14,0.55156
121.7,110.13,0.57875
117.64,106.47,0.55862
119.83,107.21,0.63121
116.58,103.99,0.62916
117.7,104.84,0.64312
119.99,106.2,0.68929
120.58,107.14,0.67248
116.62,103.27,0.66708
120.83,106.81,0.70082
121.06,106.07,0.74944
124.19,108.91,0.76406
126.12,110.24,0.79413
124.85,106.95,0.89485
132.55,113.25,0.96499
135.91,115.37,1.027
136.04,112.99,1.152
145.53,116.42,1.4552
149.32,115.94,1.6689
156.76,113.23,2.1763
171,114.45,2.8275
176.94,114.33,3.1306
126.4,115.78,0.53121
126,114.3,0.58492
128.31,115.84,0.62373
131.54,119.21,0.61639
128.64,115.92,0.63577
128.28,115.88,0.62004
132.06,119.18,0.64404
137.37,124.28,0.65458
139.52,125.75,0.68856
140.95,125.6,0.76761
142.5,126.28,0.811
141.13,125.04,0.8046
147.75,129.47,0.91396
150.18,131.12,0.95311
156.95,136.21,1.0369
160.99,137.27,1.1861
146.5,136.53,0.49854
155.28,143.91,0.56853
154.81,142.78,0.60126
155.57,144.17,0.56986
160.97,149.15,0.59101
162.76,150.52,0.6119
164.82,152.6,0.61136
163.34,150.65,0.63413
164.25,151.26,0.64958
169.82,155.63,0.70945
169.41,155.26,0.70779
166.49,151.71,0.73903
163.85,148.23,0.78112
164.06,147.18,0.84374
163.22,144.23,0.94956
170.76,149.05,1.0854
161.35,151.55,0.48967
161.19,150.47,0.53605
157.68,147.53,0.50748
160.55,150.34,0.51088
163.85,153.3,0.52781
163.4,151.93,0.57348
168.77,155.86,0.64558
174.47,161.2,0.66339
178.12,164.6,0.67575
176.61,161.84,0.73848
179.53,164.03,0.77487
185.55,169.5,0.8026
187.27,171.7,0.77856
180.8,164.65,0.80759
180.2,163.2,0.8498
182.1,165.14,0.84798
186.64,168.99,0.88213
194.01,174.76,0.96233
197.84,177.03,1.0403
201.72,177.98,1.187
208.02,181.42,1.3296
214.11,182.95,1.5579
218.32,180.52,1.8899
230.46,183.92,2.3271
242.22,189.63,2.6292
252.41,188.11,3.2152
273.03,193.89,3.9568
286.31,192.19,4.7061
312.39,194.3,5.9048
331.98,193.18,6.94
374.76,195.59,8.9586
443.26,196.64,12.331
492.54,194.64,14.895
539.45,196.26,17.159
621.14,199.01,21.106
691.72,202.49,24.461
781.29,199.85,29.072
910.96,200.41,35.527
1104.2,200.63,45.177
1365.7,204.28,58.07
1634.4,201.39,71.652
1864,201,83.152
2143.2,196.04,97.358
2665.9,201.01,123.25
3043.5,208.68,141.74
3966.3,204.52,188.09
4646.4,201.68,222.24
210.12,200.05,0.50383
213.75,203.6,0.50759
218.93,208.79,0.50671
213.61,203.39,0.51124
216.81,206.43,0.51888
215.73,205,0.53657
213.93,202.22,0.58552
217.39,205.3,0.60433
223.4,210.71,0.63459
224.19,210.59,0.68027
230.74,216.08,0.73311
239.19,223.01,0.80889
240.73,224.43,0.81484
242.66,226.56,0.8052
237.31,220.47,0.84175
236.07,218.13,0.89703
237.83,219.33,0.92507
237.95,218.35,0.98035
241.97,220.71,1.0629
243.35,218.74,1.2309
245.62,218.97,1.3327
249.13,218,1.5568
253.06,211.72,2.0666
260.22,212.34,2.3941
268.42,211.11,2.8652
286.08,212.1,3.6992
303.56,211.47,4.6044
329.93,213.19,5.8373
222.75,212.97,0.48908
224.97,215.55,0.47085
228.64,218.76,0.49389
227.31,216.28,0.55161
227.43,216.05,0.56898
232.23,219.41,0.64101
232.77,220.13,0.63189
237.21,223.86,0.6677
237.84,224.78,0.65333
236.37,221.56,0.74082
232.6,217.69,0.74516
233.08,217.78,0.7649
232.33,215.05,0.86438
232.85,215.01,0.89207
241.7,222.15,0.97776
241.16,221.09,1.0033
248.88,225.28,1.1797
251.23,223.88,1.3674
257.11,222.33,1.7393
266.62,221.81,2.2406
269.79,218.3,2.5742
282.09,221.85,3.0119
293.32,218.29,3.7514
317.15,223.32,4.6915
337.87,222.05,5.7914
373.83,220.65,7.659
427.14,220.95,10.309
478.3,228.49,12.491
241.89,230.45,0.5716
242.89,230.58,0.6156
242.13,229.23,0.64542
246.4,233.14,0.66261
244.32,230.67,0.68266
249.85,235.66,0.70962
255.43,239.19,0.81212
257.76,240.03,0.88639
259.17,240.62,0.92721
262.58,242.29,1.0146
262.47,239.61,1.1427
270.87,242.68,1.4093
276.71,242.74,1.6984
289.31,247.37,2.097
300.24,249.87,2.5186
308.73,249.2,2.9764
314.18,244.17,3.5009
335.35,245.36,4.4999
355.19,242.8,5.6194
384.77,247.3,6.8731
419.12,251.4,8.3858
473.59,250.86,11.136
496.88,247.27,12.48
581.53,249.39,16.607
642.41,252.72,19.485
717.58,257.55,23.001
835.83,254.48,29.067
952.97,249.41,35.178
1155,249.34,45.284
1348.4,248.29,55.007
1420.2,245.87,58.715
1660.5,248.24,70.615
2009.5,250.56,87.948
