0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.1289,3.6771,2.0863,1.6948
1.2308,3.7596,2.2526,1.803
1.2543,3.771,2.2787,1.7752
1.2444,4.0162,2.2757,1.8818
1.2749,4.2872,2.3047,1.8511
1.2363,3.9388,2.3009,1.8197
1.2436,3.9122,2.3443,1.9374
1.2537,3.8271,2.2937,1.8599
1.2729,3.8261,2.3959,1.8542
1.2269,3.7192,2.4574,1.907
1.1028,5.1096,2.7535,2.1747
1.1551,3.2498,2.1899,1.8439
1.1603,4.7415,2.5422,2.0206
1.1763,3.8517,2.5216,1.9276
1.2151,4.0804,2.6705,2.0617
1.3469,4.3662,2.4759,1.9315
1.4045,4.5136,2.5986,2.048
1.4299,4.2296,2.3999,1.9386
1.4075,4.6226,2.5959,1.9923
1.4033,4.2855,2.5847,2.0171
1.4456,4.7142,2.8334,2.0335
1.4873,4.8927,2.6596,2.0989
1.4978,4.2906,2.5781,2.0577
1.5451,4.712,2.6483,2.0514
1.5219,4.5057,2.3737,1.8966
1.5724,4.3595,2.6007,2.0573
1.5409,4.2464,2.7464,2.1177
1.5984,5.2343,2.6906,2.1675
1.5855,4.8051,2.6967,2.1579
1.5526,4.0911,2.5905,2.0943
1.5027,4.4834,2.5374,2.0457
1.5049,4.6766,2.7291,2.086
1.4204,4.6367,2.8959,2.1206
1.4107,5.249,2.897,2.1736
1.4419,4.0763,2.8392,2.1776
1.5905,4.6121,3.112,2.2718
1.73,4.7871,2.6701,1.9756
1.833,4.8932,2.9012,2.1064
1.9444,3.6493,2.5905,2.0716
1.6862,4.6574,2.7394,2.2202
2.0331,4.5061,2.6259,2.171
0.94493,5.1121,2.849,2.3154
0.94522,5.0967,2.8348,2.0859
0.92988,4.4214,2.6894,2.1083
0.92969,4.667,2.7188,2.1627
0.9353,4.9204,2.8709,2.2166
0.91709,4.508,2.7583,2.1805
