0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.071559,1.987,1.1871,0.51707
0.32495,2.0617,1.099,0.60616
-0.1364,2.1925,1.218,0.71358
-0.62073,2.4452,1.1863,0.70515
-0.59655,2.1372,1.2331,0.8678
-0.90334,2.7123,1.4634,1.038
-0.84582,2.388,1.4661,1.0133
-0.88238,2.5665,1.6511,1.1656
-0.82813,2.3135,1.5327,1.1093
-0.65064,2.3161,1.633,1.0579
-0.36255,2.4266,1.4216,1.0362
-0.252,2.4538,1.4964,1.1108
0.55511,2.5331,1.5883,1.227
-0.47037,2.2605,1.6044,1.1676
-0.47935,2.5079,1.5564,1.1318
-0.23379,2.4122,1.6328,1.2048
-0.014858,2.3076,1.5134,1.0956
0.46133,2.7064,1.7537,1.2932
0.73969,2.6727,1.838,1.468
0.64142,2.512,1.654,1.226
0.49893,2.5372,1.8524,1.3814
0.56153,2.666,1.765,1.2587
0.46312,2.4272,1.7285,1.3405
0.39403,2.536,1.8317,1.5434
0.25868,2.9071,1.9076,1.4489
0.42849,2.6658,1.8071,1.3755
0.40737,2.9262,1.7011,1.2707
0.62711,2.849,1.7025,1.3167
0.62978,2.5234,1.7394,1.3786
0.76704,2.8715,1.8493,1.4579
1.0118,2.54,1.7518,1.3302
1.2069,2.5189,1.8019,1.3661
1.4039,2.7553,1.987,1.5248
1.7777,2.7834,1.7753,1.4507
2.0185,2.8598,1.9595,1.5164
2.3084,2.7064,1.7862,1.3811
1.1599,2.7009,1.942,1.5507
0.58974,2.6629,1.7887,1.3854
0.29976,2.7818,1.7005,1.4515
0.21185,2.8629,1.925,1.47
0.074812,2.4969,1.8944,1.4647
0.12813,2.6033,1.8641,1.5101
-0.016011,2.924,1.9089,1.4554
-0.16002,2.8197,1.8954,1.5015
-0.21024,2.5975,1.8269,1.4523
-0.42807,3.0397,1.9503,1.4695
-0.53383,2.6962,2.0615,1.6317
