0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-2.1357,1.8862,0.9325,0.45251
-2.0671,2.0237,0.94995,0.54563
-2.1697,2.2058,1.4959,0.92272
-1.9129,2.2174,1.4041,0.88968
-1.6032,1.9857,1.3221,0.86761
-1.6801,2.5263,1.4974,1.0533
-2.061,2.4333,1.4171,0.97808
-1.9271,2.3981,1.547,1.111
-1.7468,2.6172,1.598,1.0615
-1.5119,2.4017,1.498,1.0238
-1.3705,2.3899,1.6122,1.1946
-1.391,2.3365,1.6342,1.046
-1.4431,2.5352,1.6772,1.2461
-1.288,2.7625,1.5932,1.2023
-1.4121,2.6349,1.7438,1.2416
-1.511,2.7371,1.6711,1.3126
-1.5114,2.5401,1.7547,1.3662
-1.5042,2.4986,1.6548,1.2746
-1.4709,2.6663,1.5868,1.2443
-1.5395,2.6534,1.8748,1.4243
-1.6184,2.8145,1.7212,1.316
-0.24999,2.6175,1.8021,1.3733
-1.0754,2.6674,1.7835,1.3254
-0.54732,2.8214,1.8686,1.3291
0.29611,2.6691,1.841,1.3912
0.59731,2.2711,1.7526,1.3593
0.20466,2.426,1.7417,1.3189
0.78711,2.7678,1.739,1.46
1.4827,2.4615,1.7835,1.3466
0.8392,2.6542,1.8171,1.4862
0.97508,2.8332,1.8823,1.4472
-0.2778,2.7979,1.8926,1.3981
0.011436,2.7625,2.0077,1.4948
0.213,2.7661,1.9725,1.522
0.6367,2.4054,1.7786,1.3946
1.224,2.6732,1.8698,1.4642
1.5984,2.7079,1.9076,1.435
1.9403,2.7974,1.8484,1.3562
2.114,2.5216,1.8854,1.5185
2.3386,2.829,1.9605,1.4441
2.3345,2.9994,1.9977,1.5919
2.2803,2.5996,1.8407,1.454
2.6428,2.6081,1.8963,1.5459
2.5526,2.7631,1.9188,1.5309
2.9911,2.9927,1.8345,1.5011
3.2789,2.5498,1.8444,1.435
