0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-1.2959,0.46291,-0.16274,-0.51696
-1.3264,0.66491,-0.060553,-0.38554
-1.3741,0.56052,0.014004,-0.34553
-1.4204,0.83044,0.15904,-0.21086
-1.4756,0.8812,0.12476,-0.24345
-1.5099,0.78442,0.090484,-0.2438
-1.5237,0.74162,0.16184,-0.15725
-1.5524,0.98272,0.21234,-0.16349
-1.6901,0.88008,0.22762,-0.15195
-1.7439,1.0552,0.26339,-0.033773
-1.8036,1.0819,0.28942,-0.10511
-1.7769,1.0077,0.28703,-0.0144
0.027106,1.0525,0.30175,-0.094528
0.61335,0.94943,0.29899,-0.055183
0.59628,1.0696,0.22701,-0.085135
0.90274,1.1533,0.30316,-0.059092
1.1717,1.2327,0.34708,0.00047988
1.1999,0.8699,0.26862,-0.075702
0.14784,1.0002,0.24072,-0.062582
-0.30154,0.96099,0.31449,-0.053238
-0.26995,0.91806,0.27951,-0.03048
-0.42254,0.99185,0.22814,-0.075556
-0.71317,1.0385,0.28578,-0.028813
-0.85436,0.98287,0.3353,0.017253
-0.8724,1.0094,0.32923,0.039115
-0.8986,1.1291,0.40299,0.042947
-0.94148,1.085,0.38736,0.010057
-0.96012,1.1014,0.31664,0.067196
-0.91548,1.1376,0.36241,0.043446
-0.6139,1.0977,0.3683,0.0043542
-0.043854,0.96593,0.38302,0.031092
-0.13212,0.95789,0.32323,0.015223
0.25942,0.98898,0.34468,0.00087962
0.93634,1.1614,0.37372,0.072141
1.6557,1.0664,0.37678,0.033193
2.0043,1.1548,0.36644,0.0019655
2.5762,1.2162,0.38179,0.057019
1.9246,1.0425,0.36072,0.03349
1.5023,1.2197,0.37062,0.067869
1.2296,1.0836,0.38907,0.079201
1.562,0.90218,0.33728,-0.017599
0.61302,1.0626,0.36147,0.063495
0.1817,1.0952,0.37529,0.020185
0.3146,1.1709,0.43054,0.078528
